stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,stalkID
e,?,s,s,w,w,e?ssww
e,b,k,k,n,p,ebkknp
e,b,s,s,w,w,ebssww
e,b,k,k,p,p,ebkkpp
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,b,ebkknb
t,b,s,s,p,p,tbsspp
e,b,k,k,b,n,ebkkbn
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,p,ebkknp
e,b,k,k,b,p,ebkkbp
t,b,s,s,p,w,tbsspw
e,b,k,k,b,b,ebkkbb
e,b,k,k,p,b,ebkkpb
e,b,k,k,p,n,ebkkpn
e,b,k,k,p,n,ebkkpn
e,b,k,k,n,p,ebkknp
e,b,k,k,p,p,ebkkpp
e,b,k,k,b,p,ebkkbp
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,n,ebkknn
e,b,k,k,n,n,ebkknn
t,b,s,s,w,w,tbssww
t,b,f,s,w,w,tbfsww
t,?,s,k,p,w,t?skpw
t,b,s,f,w,w,tbsfww
e,b,k,k,b,n,ebkkbn
e,b,k,k,p,p,ebkkpp
e,b,k,k,b,p,ebkkbp
e,?,s,s,w,e,e?sswe
e,b,k,k,n,n,ebkknn
e,b,k,k,n,n,ebkknn
e,b,k,k,b,b,ebkkbb
e,b,k,k,p,b,ebkkpb
e,b,k,k,n,b,ebkknb
e,?,s,s,e,e,e?ssee
e,b,k,k,p,n,ebkkpn
e,?,k,y,w,n,e?kywn
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,b,ebkknb
t,?,s,k,w,p,t?skwp
e,b,k,k,p,p,ebkkpp
e,b,k,k,b,b,ebkkbb
t,b,f,f,w,w,tbffww
e,b,k,k,b,n,ebkkbn
e,b,k,k,p,n,ebkkpn
e,b,k,k,n,p,ebkknp
e,?,s,s,e,e,e?ssee
e,b,k,k,n,p,ebkknp
e,?,k,y,w,n,e?kywn
e,b,k,k,n,n,ebkknn
t,b,f,f,w,w,tbffww
e,b,k,k,p,p,ebkkpp
e,b,k,k,p,b,ebkkpb
e,?,s,s,w,w,e?ssww
e,b,k,k,b,p,ebkkbp
e,b,k,k,p,n,ebkkpn
e,b,f,s,w,n,ebfswn
e,b,s,s,w,w,ebssww
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,b,ebkknb
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,b,ebkknb
e,b,s,s,w,w,ebssww
t,b,f,f,w,w,tbffww
t,b,s,s,w,p,tbsswp
e,b,s,s,w,w,ebssww
e,?,s,s,e,e,e?ssee
t,b,f,f,w,w,tbffww
e,?,s,s,w,w,e?ssww
e,b,k,k,n,b,ebkknb
t,b,f,s,w,w,tbfsww
e,b,k,k,n,n,ebkknn
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,b,ebkknb
e,b,k,k,n,p,ebkknp
e,b,k,k,p,b,ebkkpb
e,b,k,k,p,n,ebkkpn
e,b,k,k,b,n,ebkkbn
e,b,k,k,b,b,ebkkbb
e,b,k,k,n,n,ebkknn
e,?,s,s,e,w,e?ssew
e,?,s,s,e,w,e?ssew
e,?,s,s,e,w,e?ssew
e,b,k,k,b,b,ebkkbb
t,b,s,s,p,p,tbsspp
e,b,k,k,n,n,ebkknn
e,b,k,k,p,p,ebkkpp
t,b,f,f,w,w,tbffww
e,b,k,k,p,p,ebkkpp
e,b,k,k,p,b,ebkkpb
e,b,k,k,n,p,ebkknp
t,?,k,k,w,w,t?kkww
e,b,k,k,b,n,ebkkbn
e,?,s,s,w,w,e?ssww
t,b,s,s,g,p,tbssgp
e,b,k,k,p,b,ebkkpb
e,b,k,k,p,p,ebkkpp
e,b,k,k,n,n,ebkknn
t,b,s,s,p,w,tbsspw
e,b,k,k,p,b,ebkkpb
e,b,k,k,b,b,ebkkbb
e,b,k,k,p,n,ebkkpn
e,b,k,k,n,b,ebkknb
e,b,k,k,b,b,ebkkbb
e,b,s,s,w,w,ebssww
e,b,k,k,p,p,ebkkpp
t,?,k,s,p,w,t?kspw
e,b,k,k,p,p,ebkkpp
e,b,k,k,n,n,ebkknn
e,b,k,k,n,n,ebkknn
e,?,s,s,e,e,e?ssee
t,b,s,s,w,w,tbssww
e,b,k,k,n,p,ebkknp
e,b,k,k,b,b,ebkkbb
e,b,k,k,n,p,ebkknp
t,b,f,s,w,w,tbfsww
e,b,s,s,w,w,ebssww
e,b,k,k,n,n,ebkknn
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,n,ebkknn
e,?,s,f,w,w,e?sfww
e,?,s,f,w,w,e?sfww
e,b,k,k,n,b,ebkknb
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,p,ebkknp
t,?,k,k,p,w,t?kkpw
t,?,k,k,p,w,t?kkpw
e,b,k,k,b,b,ebkkbb
e,b,k,k,n,b,ebkknb
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,b,ebkknb
e,b,k,k,p,p,ebkkpp
e,b,k,k,n,b,ebkknb
e,?,s,s,w,e,e?sswe
e,b,k,k,b,n,ebkkbn
e,b,k,k,p,p,ebkkpp
t,b,f,s,w,w,tbfsww
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,n,ebkknn
e,b,k,k,n,b,ebkknb
t,b,f,f,w,w,tbffww
e,b,k,k,p,p,ebkkpp
e,b,k,k,p,n,ebkkpn
e,b,s,s,w,w,ebssww
e,b,k,k,b,b,ebkkbb
t,b,s,s,p,w,tbsspw
e,b,k,k,p,p,ebkkpp
e,b,k,k,n,p,ebkknp
e,?,s,s,w,w,e?ssww
e,b,k,k,b,p,ebkkbp
e,b,k,k,p,p,ebkkpp
e,b,k,k,b,b,ebkkbb
e,b,s,f,w,n,ebsfwn
e,?,s,s,e,e,e?ssee
e,b,k,k,p,n,ebkkpn
e,b,k,k,p,b,ebkkpb
t,b,f,f,w,w,tbffww
e,b,k,k,p,b,ebkkpb
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,b,ebkknb
t,?,s,k,w,w,t?skww
e,?,s,s,e,w,e?ssew
e,b,k,k,b,p,ebkkbp
e,b,k,k,b,p,ebkkbp
e,b,k,k,b,b,ebkkbb
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,n,ebkknn
e,?,s,s,e,e,e?ssee
e,?,k,y,w,n,e?kywn
e,b,k,k,n,n,ebkknn
e,b,k,k,n,p,ebkknp
e,b,k,k,n,b,ebkknb
t,b,f,f,w,w,tbffww
e,?,s,s,w,w,e?ssww
t,b,f,f,w,w,tbffww
e,b,k,k,b,n,ebkkbn
e,b,k,k,b,b,ebkkbb
e,b,k,k,n,n,ebkknn
e,b,k,k,n,b,ebkknb
e,b,k,k,n,n,ebkknn
t,b,s,s,w,w,tbssww
e,b,k,k,p,p,ebkkpp
e,b,k,k,p,n,ebkkpn
e,b,k,k,b,b,ebkkbb
e,b,k,k,p,p,ebkkpp
t,b,s,f,w,w,tbsfww
e,?,s,s,w,e,e?sswe
e,?,s,s,e,e,e?ssee
e,?,s,s,w,w,e?ssww
e,b,s,s,w,w,ebssww
e,b,k,k,p,p,ebkkpp
e,b,k,k,b,b,ebkkbb
e,b,k,k,b,p,ebkkbp
e,b,k,k,p,p,ebkkpp
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,b,ebkknb
e,b,k,k,b,p,ebkkbp
e,b,k,k,b,b,ebkkbb
e,b,k,k,b,b,ebkkbb
e,b,k,k,p,n,ebkkpn
e,b,k,k,p,b,ebkkpb
e,b,k,k,b,n,ebkkbn
e,b,k,k,p,n,ebkkpn
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,p,ebkknp
e,b,k,k,n,n,ebkknn
e,?,s,f,w,w,e?sfww
e,b,k,k,b,b,ebkkbb
t,?,s,s,w,p,t?sswp
e,b,k,k,p,n,ebkkpn
e,b,k,k,n,n,ebkknn
e,b,k,k,n,n,ebkknn
e,b,k,k,b,b,ebkkbb
e,b,k,k,n,p,ebkknp
e,b,k,k,n,p,ebkknp
e,?,s,s,w,w,e?ssww
e,b,k,k,p,p,ebkkpp
e,b,k,k,n,p,ebkknp
e,?,s,s,w,e,e?sswe
e,b,k,k,b,n,ebkkbn
e,b,k,k,p,b,ebkkpb
t,?,k,k,p,p,t?kkpp
e,b,k,k,n,n,ebkknn
e,?,k,y,w,n,e?kywn
e,b,s,s,w,w,ebssww
e,b,k,k,n,b,ebkknb
e,b,k,k,n,b,ebkknb
e,?,s,f,w,w,e?sfww
e,b,k,k,n,n,ebkknn
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,p,ebkknp
e,b,k,k,b,p,ebkkbp
e,?,s,s,e,w,e?ssew
e,b,k,k,p,p,ebkkpp
e,b,k,k,b,n,ebkkbn
e,b,k,k,b,b,ebkkbb
e,b,k,k,b,n,ebkkbn
e,?,s,s,w,e,e?sswe
e,b,k,k,p,b,ebkkpb
e,b,k,k,b,b,ebkkbb
e,b,k,k,n,n,ebkknn
e,b,k,k,n,p,ebkknp
t,b,s,f,w,w,tbsfww
e,b,s,s,w,w,ebssww
e,b,k,k,p,b,ebkkpb
e,?,s,f,w,w,e?sfww
e,b,k,k,p,p,ebkkpp
e,b,k,k,n,p,ebkknp
e,b,k,k,n,p,ebkknp
e,b,k,k,n,b,ebkknb
t,b,f,s,w,w,tbfsww
e,b,k,k,p,n,ebkkpn
e,b,k,k,p,n,ebkkpn
e,b,k,k,b,n,ebkkbn
e,b,k,k,p,b,ebkkpb
e,b,k,k,n,b,ebkknb
e,b,k,k,n,b,ebkknb
e,b,k,k,p,p,ebkkpp
e,b,k,k,p,n,ebkkpn
e,b,k,k,n,n,ebkknn
e,b,k,k,b,n,ebkkbn
e,b,k,k,b,p,ebkkbp
e,b,k,k,p,p,ebkkpp
t,?,k,k,w,w,t?kkww
e,b,k,k,p,b,ebkkpb
e,b,k,k,b,p,ebkkbp
t,b,f,s,w,w,tbfsww
e,b,k,k,n,p,ebkknp
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,n,ebkknn
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,p,ebkknp
e,b,k,k,b,b,ebkkbb
t,?,k,k,w,w,t?kkww
e,?,s,s,e,w,e?ssew
e,?,s,s,e,w,e?ssew
e,b,k,k,p,p,ebkkpp
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,b,ebkknb
e,b,k,k,b,p,ebkkbp
t,b,s,f,w,w,tbsfww
e,b,k,k,b,p,ebkkbp
t,b,f,f,w,w,tbffww
e,b,k,k,b,n,ebkkbn
e,b,k,k,b,p,ebkkbp
t,b,s,f,w,w,tbsfww
t,b,f,f,w,w,tbffww
t,b,f,s,w,w,tbfsww
e,b,k,k,n,b,ebkknb
e,b,k,k,p,b,ebkkpb
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,b,ebkknb
e,?,s,f,w,w,e?sfww
e,?,s,s,w,w,e?ssww
e,b,k,k,p,p,ebkkpp
e,b,k,k,n,b,ebkknb
t,?,k,s,p,w,t?kspw
e,b,k,k,p,b,ebkkpb
e,b,k,k,n,p,ebkknp
e,b,k,k,b,n,ebkkbn
e,b,k,k,b,p,ebkkbp
t,b,s,s,g,w,tbssgw
e,b,k,k,n,b,ebkknb
e,b,k,k,n,b,ebkknb
e,b,k,k,b,p,ebkkbp
e,b,k,k,p,p,ebkkpp
e,b,k,k,p,b,ebkkpb
e,?,k,y,w,n,e?kywn
e,b,k,k,n,b,ebkknb
e,b,f,s,w,n,ebfswn
e,b,k,k,n,n,ebkknn
e,b,k,k,n,p,ebkknp
e,b,k,k,b,b,ebkkbb
e,b,k,k,p,b,ebkkpb
e,b,k,k,p,p,ebkkpp
e,b,k,k,p,n,ebkkpn
e,b,k,k,n,n,ebkknn
e,b,k,k,n,n,ebkknn
e,b,k,k,n,b,ebkknb
e,b,s,s,w,w,ebssww
e,?,s,s,w,w,e?ssww
e,b,k,k,b,b,ebkkbb
e,b,k,k,p,p,ebkkpp
e,?,s,s,w,e,e?sswe
e,b,k,k,n,n,ebkknn
t,b,s,s,w,w,tbssww
t,?,k,k,w,w,t?kkww
t,?,s,k,w,w,t?skww
t,?,k,k,w,w,t?kkww
e,b,s,s,w,w,ebssww
t,b,f,s,w,w,tbfsww
e,b,f,s,w,n,ebfswn
e,b,k,k,p,b,ebkkpb
e,b,k,k,b,p,ebkkbp
e,b,k,k,b,p,ebkkbp
e,?,s,s,w,e,e?sswe
t,b,f,s,w,w,tbfsww
t,b,s,f,w,w,tbsfww
t,?,k,s,p,p,t?kspp
e,b,s,f,w,n,ebsfwn
t,b,s,f,w,w,tbsfww
t,b,s,f,w,w,tbsfww
t,b,s,f,w,w,tbsfww
t,b,s,s,w,w,tbssww
e,b,f,s,w,n,ebfswn
e,b,k,k,n,n,ebkknn
t,b,f,f,w,w,tbffww
t,b,s,s,w,w,tbssww
e,b,s,s,w,w,ebssww
t,b,s,f,w,w,tbsfww
e,b,s,s,w,w,ebssww
t,b,s,s,w,w,tbssww
t,b,f,f,w,w,tbffww
e,?,k,y,w,y,e?kywy
t,?,s,s,w,p,t?sswp
t,?,k,s,p,p,t?kspp
e,?,s,s,e,w,e?ssew
e,?,s,s,e,e,e?ssee
t,b,s,s,w,w,tbssww
e,b,s,s,w,w,ebssww
e,b,k,k,b,b,ebkkbb
e,b,k,k,p,n,ebkkpn
e,b,s,s,w,w,ebssww
t,?,k,s,p,p,t?kspp
t,?,k,k,p,p,t?kkpp
e,b,k,k,b,b,ebkkbb
e,?,s,s,e,w,e?ssew
t,?,k,k,p,p,t?kkpp
e,b,k,k,p,b,ebkkpb
t,?,k,s,w,w,t?ksww
e,b,s,f,w,n,ebsfwn
t,?,s,k,w,p,t?skwp
e,?,s,s,e,e,e?ssee
e,?,s,s,w,e,e?sswe
e,b,k,k,p,b,ebkkpb
e,b,s,s,w,w,ebssww
e,?,k,y,w,y,e?kywy
t,?,s,k,w,w,t?skww
t,b,s,s,w,w,tbssww
t,b,f,s,w,w,tbfsww
e,b,k,k,p,n,ebkkpn
t,b,s,f,w,w,tbsfww
t,?,s,k,w,w,t?skww
t,b,f,s,w,w,tbfsww
e,?,k,y,w,y,e?kywy
e,?,s,s,w,w,e?ssww
t,b,f,f,w,w,tbffww
t,b,f,s,w,w,tbfsww
e,?,s,s,e,e,e?ssee
e,b,k,k,n,p,ebkknp
e,?,k,y,w,n,e?kywn
e,?,s,s,e,w,e?ssew
e,b,k,k,p,p,ebkkpp
t,b,f,s,w,w,tbfsww
t,b,f,s,w,w,tbfsww
e,b,k,k,b,p,ebkkbp
e,b,k,k,p,b,ebkkpb
e,?,s,s,w,w,e?ssww
e,?,s,s,e,e,e?ssee
e,b,s,s,w,w,ebssww
e,b,f,f,w,n,ebffwn
e,?,s,s,e,w,e?ssew
t,b,f,s,w,w,tbfsww
t,b,f,s,w,w,tbfsww
e,b,k,k,b,p,ebkkbp
t,b,f,s,w,w,tbfsww
t,b,s,s,w,w,tbssww
e,b,s,f,w,n,ebsfwn
t,?,k,s,w,w,t?ksww
e,b,k,k,n,p,ebkknp
e,?,s,f,w,w,e?sfww
e,b,k,k,b,p,ebkkbp
e,b,s,s,w,w,ebssww
t,b,f,s,w,w,tbfsww
t,?,s,s,w,w,t?ssww
e,?,s,s,e,w,e?ssew
t,?,k,k,w,p,t?kkwp
e,b,k,k,n,b,ebkknb
t,b,f,f,w,w,tbffww
e,?,s,s,w,e,e?sswe
e,b,k,k,p,b,ebkkpb
e,b,k,k,n,n,ebkknn
e,b,k,k,n,p,ebkknp
t,b,s,f,w,w,tbsfww
t,?,s,s,w,w,t?ssww
e,b,k,k,p,p,ebkkpp
e,b,k,k,n,n,ebkknn
e,?,k,y,w,n,e?kywn
e,?,s,s,w,w,e?ssww
e,b,k,k,p,n,ebkkpn
t,?,k,s,p,w,t?kspw
t,b,f,f,w,w,tbffww
e,?,s,s,w,e,e?sswe
e,b,k,k,p,p,ebkkpp
t,?,s,s,p,p,t?sspp
t,b,s,s,w,w,tbssww
t,b,f,s,w,w,tbfsww
e,b,s,s,w,w,ebssww
e,?,s,s,e,w,e?ssew
t,b,s,s,w,w,tbssww
t,?,s,s,w,p,t?sswp
e,?,s,s,e,w,e?ssew
e,b,k,k,n,p,ebkknp
e,?,s,s,e,e,e?ssee
t,b,f,f,w,w,tbffww
e,?,s,s,w,e,e?sswe
e,?,k,y,w,n,e?kywn
t,b,f,f,w,w,tbffww
t,?,k,s,p,w,t?kspw
t,?,k,k,w,w,t?kkww
t,b,s,s,w,w,tbssww
t,?,s,s,w,p,t?sswp
e,?,s,s,w,e,e?sswe
e,b,f,f,w,n,ebffwn
e,b,k,k,b,n,ebkkbn
e,?,s,s,e,w,e?ssew
e,b,k,k,b,p,ebkkbp
e,b,k,k,n,b,ebkknb
t,b,s,f,w,w,tbsfww
e,b,s,s,w,w,ebssww
e,b,f,f,w,n,ebffwn
e,?,k,y,w,y,e?kywy
t,b,f,f,w,w,tbffww
e,?,k,y,w,y,e?kywy
e,b,k,k,p,p,ebkkpp
e,?,s,s,w,e,e?sswe
e,b,k,k,p,p,ebkkpp
t,?,s,s,w,w,t?ssww
e,b,k,k,p,b,ebkkpb
e,b,k,k,p,p,ebkkpp
e,b,s,s,w,w,ebssww
e,b,k,k,p,b,ebkkpb
t,b,s,f,w,w,tbsfww
t,b,s,s,w,w,tbssww
e,?,s,s,w,e,e?sswe
e,b,k,k,b,n,ebkkbn
t,b,f,f,w,w,tbffww
e,b,s,s,w,w,ebssww
t,b,s,f,w,w,tbsfww
e,?,s,s,w,e,e?sswe
t,b,f,s,w,w,tbfsww
e,?,k,y,w,y,e?kywy
t,b,s,s,w,w,tbssww
e,b,k,k,p,n,ebkkpn
e,?,k,y,w,y,e?kywy
t,b,s,f,w,w,tbsfww
e,?,s,s,w,w,e?ssww
t,?,s,s,p,p,t?sspp
t,?,s,s,w,w,t?ssww
t,?,s,s,w,w,t?ssww
t,b,f,s,w,w,tbfsww
e,?,s,s,e,e,e?ssee
e,b,k,k,n,p,ebkknp
e,?,s,s,w,e,e?sswe
t,b,f,s,w,w,tbfsww
e,b,s,s,w,n,ebsswn
t,?,k,s,w,w,t?ksww
t,b,f,s,w,w,tbfsww
t,b,s,s,w,w,tbssww
e,?,k,y,w,y,e?kywy
e,b,s,s,w,w,ebssww
e,b,k,k,n,b,ebkknb
e,?,s,s,e,w,e?ssew
e,b,s,s,w,w,ebssww
t,b,f,s,w,w,tbfsww
e,?,s,f,w,w,e?sfww
e,?,s,f,w,w,e?sfww
e,?,s,s,w,e,e?sswe
t,b,s,s,w,w,tbssww
t,?,s,k,p,w,t?skpw
e,b,k,k,n,b,ebkknb
t,b,s,s,w,w,tbssww
t,b,s,s,w,w,tbssww
e,?,s,s,e,w,e?ssew
t,?,k,k,w,p,t?kkwp
e,b,k,k,b,b,ebkkbb
e,b,k,k,b,b,ebkkbb
e,?,s,s,e,w,e?ssew
t,b,f,f,w,w,tbffww
t,?,s,s,p,w,t?sspw
t,b,s,s,w,w,tbssww
e,b,s,s,w,n,ebsswn
t,b,f,s,w,w,tbfsww
e,b,k,k,n,p,ebkknp
e,?,s,f,w,w,e?sfww
e,b,k,k,p,b,ebkkpb
t,?,s,k,p,p,t?skpp
t,?,s,s,w,w,t?ssww
e,?,s,s,e,w,e?ssew
t,b,s,f,w,w,tbsfww
e,?,s,s,w,e,e?sswe
e,?,s,s,w,w,e?ssww
t,?,s,k,p,p,t?skpp
e,?,k,y,w,y,e?kywy
t,?,s,s,w,p,t?sswp
e,?,s,s,w,e,e?sswe
t,b,f,s,w,w,tbfsww
e,b,k,k,p,b,ebkkpb
e,?,s,s,w,w,e?ssww
e,b,s,s,w,w,ebssww
e,b,s,f,w,n,ebsfwn
e,b,k,k,n,p,ebkknp
t,b,f,s,w,w,tbfsww
t,?,s,s,w,p,t?sswp
t,b,s,s,w,w,tbssww
t,b,s,f,w,w,tbsfww
t,?,k,s,w,w,t?ksww
e,?,s,f,w,w,e?sfww
t,?,k,s,p,w,t?kspw
e,b,k,k,n,b,ebkknb
t,?,k,s,p,p,t?kspp
t,b,s,s,w,w,tbssww
e,b,k,k,n,b,ebkknb
t,b,s,f,w,w,tbsfww
e,?,k,y,w,n,e?kywn
t,b,s,f,w,w,tbsfww
t,b,f,f,w,w,tbffww
e,b,f,s,w,n,ebfswn
t,b,s,s,w,w,tbssww
t,?,k,k,w,p,t?kkwp
e,b,s,s,w,w,ebssww
e,b,k,k,p,b,ebkkpb
e,?,s,s,e,e,e?ssee
e,b,s,s,w,w,ebssww
e,?,k,y,w,n,e?kywn
e,b,k,k,p,b,ebkkpb
e,b,f,f,w,n,ebffwn
e,b,f,s,w,n,ebfswn
t,?,s,k,w,p,t?skwp
t,b,f,s,w,w,tbfsww
t,b,f,f,w,w,tbffww
t,b,s,s,w,w,tbssww
t,b,f,f,w,w,tbffww
e,?,s,f,w,w,e?sfww
e,b,k,k,b,b,ebkkbb
t,b,f,s,w,w,tbfsww
t,?,s,s,p,p,t?sspp
e,b,k,k,p,b,ebkkpb
t,b,f,f,w,w,tbffww
t,b,f,s,w,w,tbfsww
e,b,k,k,p,p,ebkkpp
e,b,k,k,b,b,ebkkbb
t,?,s,s,p,w,t?sspw
e,?,k,y,w,n,e?kywn
e,?,s,s,e,e,e?ssee
e,b,k,k,p,p,ebkkpp
t,b,s,f,w,w,tbsfww
t,?,k,s,p,p,t?kspp
e,b,k,k,n,b,ebkknb
e,b,k,k,b,n,ebkkbn
t,b,s,s,w,w,tbssww
e,b,s,s,w,w,ebssww
e,b,k,k,p,n,ebkkpn
e,?,s,s,w,e,e?sswe
t,b,s,s,w,w,tbssww
t,b,f,s,w,w,tbfsww
t,b,f,f,w,w,tbffww
t,?,s,s,w,w,t?ssww
e,b,s,s,w,w,ebssww
t,b,f,s,w,w,tbfsww
e,?,s,s,w,w,e?ssww
t,?,s,k,p,w,t?skpw
e,b,k,k,n,b,ebkknb
t,b,s,f,w,w,tbsfww
e,?,s,s,e,w,e?ssew
t,b,f,s,w,w,tbfsww
e,b,f,f,w,n,ebffwn
e,?,s,s,w,e,e?sswe
e,b,f,f,w,n,ebffwn
e,?,s,s,e,e,e?ssee
t,b,s,s,w,w,tbssww
e,?,s,s,w,e,e?sswe
e,?,s,s,w,e,e?sswe
t,b,s,f,w,w,tbsfww
e,?,s,s,e,w,e?ssew
t,b,f,f,w,w,tbffww
e,?,k,y,w,y,e?kywy
t,b,s,s,w,w,tbssww
e,b,k,k,n,p,ebkknp
e,b,k,k,p,n,ebkkpn
e,?,k,y,w,y,e?kywy
e,b,k,k,p,p,ebkkpp
e,b,k,k,b,b,ebkkbb
e,b,s,s,w,n,ebsswn
t,?,k,k,p,w,t?kkpw
t,b,s,s,w,w,tbssww
t,?,k,k,w,w,t?kkww
e,b,s,s,w,w,ebssww
e,b,k,k,p,p,ebkkpp
t,b,s,f,w,w,tbsfww
e,b,k,k,n,b,ebkknb
t,b,f,s,w,w,tbfsww
t,b,s,s,w,w,tbssww
t,?,k,k,p,p,t?kkpp
e,b,k,k,p,n,ebkkpn
e,?,s,s,w,w,e?ssww
e,b,k,k,n,b,ebkknb
e,?,s,s,w,e,e?sswe
e,?,s,s,e,w,e?ssew
e,?,s,s,e,e,e?ssee
t,b,f,s,w,w,tbfsww
e,b,k,k,b,p,ebkkbp
e,?,s,s,e,w,e?ssew
e,?,s,s,w,e,e?sswe
e,b,k,k,b,n,ebkkbn
e,b,s,s,w,w,ebssww
t,b,s,f,w,w,tbsfww
t,b,f,s,w,w,tbfsww
t,b,s,s,w,w,tbssww
e,b,k,k,p,n,ebkkpn
t,b,s,s,w,w,tbssww
t,b,f,s,w,w,tbfsww
e,?,s,f,w,w,e?sfww
e,b,k,k,b,p,ebkkbp
t,?,s,k,w,w,t?skww
t,b,f,s,w,w,tbfsww
e,b,f,s,w,n,ebfswn
t,b,f,s,w,w,tbfsww
e,?,s,f,w,w,e?sfww
e,b,k,k,b,n,ebkkbn
e,b,k,k,p,p,ebkkpp
e,b,s,s,w,w,ebssww
t,?,k,k,p,w,t?kkpw
t,?,k,k,w,p,t?kkwp
e,b,k,k,p,n,ebkkpn
e,?,s,s,e,e,e?ssee
t,b,f,f,w,w,tbffww
t,b,s,f,w,w,tbsfww
t,?,k,s,w,w,t?ksww
t,b,f,s,w,w,tbfsww
t,?,k,s,w,p,t?kswp
t,b,f,f,w,w,tbffww
t,b,s,s,w,w,tbssww
t,b,s,f,w,w,tbsfww
e,b,k,k,p,p,ebkkpp
e,b,k,k,n,n,ebkknn
e,b,k,k,b,n,ebkkbn
e,b,k,k,n,p,ebkknp
t,b,f,f,w,w,tbffww
t,b,f,f,w,w,tbffww
t,b,f,s,w,w,tbfsww
e,b,k,k,p,n,ebkkpn
t,b,f,f,w,w,tbffww
t,?,s,k,w,p,t?skwp
t,b,s,s,w,w,tbssww
e,?,s,s,e,w,e?ssew
e,b,s,s,w,w,ebssww
t,?,s,s,p,p,t?sspp
e,?,s,s,w,e,e?sswe
t,b,s,s,w,w,tbssww
t,b,s,s,w,w,tbssww
t,?,k,k,w,p,t?kkwp
t,b,f,s,w,w,tbfsww
t,?,s,s,p,w,t?sspw
e,b,s,s,w,w,ebssww
t,?,k,s,p,w,t?kspw
e,b,k,k,n,n,ebkknn
e,b,k,k,p,n,ebkkpn
e,b,k,k,n,b,ebkknb
e,b,s,s,w,w,ebssww
t,b,f,f,w,w,tbffww
e,?,s,s,e,e,e?ssee
t,b,f,s,w,w,tbfsww
e,?,s,s,w,w,e?ssww
t,b,s,f,w,w,tbsfww
t,?,k,s,p,w,t?kspw
e,b,k,k,n,n,ebkknn
e,b,k,k,p,n,ebkkpn
e,b,k,k,p,p,ebkkpp
e,?,s,s,w,e,e?sswe
e,b,k,k,p,b,ebkkpb
t,?,k,k,p,p,t?kkpp
t,b,f,f,w,w,tbffww
e,b,k,k,p,b,ebkkpb
e,?,s,s,e,w,e?ssew
e,b,s,s,w,w,ebssww
e,b,s,s,w,w,ebssww
e,b,k,k,b,b,ebkkbb
e,b,k,k,p,b,ebkkpb
e,?,s,f,w,w,e?sfww
t,b,s,f,w,w,tbsfww
t,b,f,f,w,w,tbffww
t,b,f,s,w,w,tbfsww
t,?,s,k,w,p,t?skwp
e,?,s,s,e,e,e?ssee
e,?,s,s,w,w,e?ssww
e,?,s,s,w,e,e?sswe
t,b,s,s,w,w,tbssww
e,b,k,k,p,p,ebkkpp
t,?,s,k,p,p,t?skpp
e,b,s,s,w,w,ebssww
t,b,f,f,w,w,tbffww
t,b,s,f,w,w,tbsfww
t,?,k,k,w,p,t?kkwp
t,b,s,s,w,w,tbssww
t,?,k,s,w,w,t?ksww
e,?,s,s,e,w,e?ssew
e,?,s,f,w,w,e?sfww
e,b,k,k,b,p,ebkkbp
t,?,s,k,p,p,t?skpp
e,b,k,k,p,n,ebkkpn
t,?,k,s,p,p,t?kspp
t,b,s,f,w,w,tbsfww
t,?,k,k,w,w,t?kkww
e,b,s,f,w,n,ebsfwn
t,b,f,s,w,w,tbfsww
e,b,k,k,n,p,ebkknp
e,?,s,s,w,e,e?sswe
e,b,s,s,w,w,ebssww
e,b,k,k,b,b,ebkkbb
e,?,s,f,w,w,e?sfww
t,?,s,s,w,w,t?ssww
t,?,k,k,w,p,t?kkwp
t,b,f,f,w,w,tbffww
e,b,k,k,n,n,ebkknn
t,?,s,s,w,p,t?sswp
e,?,s,s,w,e,e?sswe
t,?,k,k,p,w,t?kkpw
e,?,s,s,w,e,e?sswe
e,?,s,s,w,w,e?ssww
e,?,s,s,w,e,e?sswe
t,b,s,f,w,w,tbsfww
e,?,s,s,w,w,e?ssww
e,b,k,k,n,p,ebkknp
e,b,k,k,n,n,ebkknn
e,b,k,k,n,n,ebkknn
e,?,s,s,w,w,e?ssww
