class,bruises,odor,spore-print-color,population,habitat,mushroomID,capID,gillID,stalkID,veilID
e,f,n,h,y,d,exyufnfcnwe?sfwwpwofhyd,xyu,fcnw,e?sfww,pwof
p,f,f,h,v,g,pxyyfffcbpebkkbnpwolhvg,xyy,fcbp,ebkkbn,pwol
p,f,f,h,y,d,pxygfffcbpebkknppwolhyd,xyg,fcbp,ebkknp,pwol
p,f,f,h,y,p,pxfyfffcbpebkkpppwolhyp,xfy,fcbp,ebkkpp,pwol
p,f,f,h,y,d,pffgfffcbhebkkpnpwolhyd,ffg,fcbh,ebkkpn,pwol
p,f,f,h,y,p,pxygfffcbgebkkpbpwolhyp,xyg,fcbg,ebkkpb,pwol
p,f,f,h,y,g,pffgfffcbhebkkbnpwolhyg,ffg,fcbh,ebkkbn,pwol
p,f,f,h,y,g,pffyfffcbpebkkpnpwolhyg,ffy,fcbp,ebkkpn,pwol
p,f,f,h,y,p,pxygfffcbhebkkpppwolhyp,xyg,fcbh,ebkkpp,pwol
p,f,f,h,y,p,pfygfffcbgebkknbpwolhyp,fyg,fcbg,ebkknb,pwol
e,t,n,w,c,w,efsptnfcbwe?sswepwtewcw,fsp,fcbw,e?sswe,pwte
p,f,f,h,y,p,pffgfffcbhebkkpnpwolhyp,ffg,fcbh,ebkkpn,pwol
p,f,f,h,y,p,pxyyfffcbgebkkbppwolhyp,xyy,fcbg,ebkkbp,pwol
p,f,f,h,y,p,pxygfffcbgebkknbpwolhyp,xyg,fcbg,ebkknb,pwol
p,f,f,h,v,g,pffyfffcbgebkkbnpwolhvg,ffy,fcbg,ebkkbn,pwol
p,f,f,h,y,d,pxfyfffcbpebkkpnpwolhyd,xfy,fcbp,ebkkpn,pwol
p,f,f,h,y,d,pfygfffcbgebkknbpwolhyd,fyg,fcbg,ebkknb,pwol
p,f,f,h,y,p,pfyyfffcbgebkknppwolhyp,fyy,fcbg,ebkknp,pwol
p,f,f,h,y,g,pxygfffcbpebkkbppwolhyg,xyg,fcbp,ebkkbp,pwol
p,f,f,h,y,d,pxygfffcbgebkkbnpwolhyd,xyg,fcbg,ebkkbn,pwol
p,f,f,h,y,p,pffyfffcbgebkknppwolhyp,ffy,fcbg,ebkknp,pwol
p,f,f,h,y,d,pffgfffcbpebkkbnpwolhyd,ffg,fcbp,ebkkbn,pwol
p,f,f,h,y,p,pxygfffcbhebkkbnpwolhyp,xyg,fcbh,ebkkbn,pwol
p,f,f,h,v,p,pffyfffcbpebkkpppwolhvp,ffy,fcbp,ebkkpp,pwol
p,f,f,h,v,d,pfygfffcbhebkknppwolhvd,fyg,fcbh,ebkknp,pwol
p,f,f,h,y,g,pxygfffcbpebkknppwolhyg,xyg,fcbp,ebkknp,pwol
p,f,f,h,v,d,pffgfffcbhebkkbbpwolhvd,ffg,fcbh,ebkkbb,pwol
p,f,f,h,y,g,pxygfffcbhebkknppwolhyg,xyg,fcbh,ebkknp,pwol
p,f,f,h,v,d,pffgfffcbpebkkpnpwolhvd,ffg,fcbp,ebkkpn,pwol
p,f,f,h,y,p,pxyyfffcbgebkkbbpwolhyp,xyy,fcbg,ebkkbb,pwol
p,f,f,h,y,g,pxfyfffcbpebkkpppwolhyg,xfy,fcbp,ebkkpp,pwol
p,f,f,h,v,p,pxygfffcbhebkkbppwolhvp,xyg,fcbh,ebkkbp,pwol
p,f,f,h,v,p,pffyfffcbhebkknppwolhvp,ffy,fcbh,ebkknp,pwol
e,t,n,n,y,d,efyntnfcbntbsswgpwopnyd,fyn,fcbn,tbsswg,pwop
p,f,f,h,y,d,pffgfffcbhebkkpbpwolhyd,ffg,fcbh,ebkkpb,pwol
p,f,f,h,y,p,pxyyfffcbhebkknnpwolhyp,xyy,fcbh,ebkknn,pwol
p,t,f,h,s,g,pxsgtffcbhtbffwwpwophsg,xsg,fcbh,tbffww,pwop
p,f,f,h,v,p,pfyyfffcbhebkknnpwolhvp,fyy,fcbh,ebkknn,pwol
p,f,f,h,v,p,pxyyfffcbpebkknppwolhvp,xyy,fcbp,ebkknp,pwol
p,f,c,k,s,d,pxfwfcfcngebsswwpwopksd,xfw,fcng,ebssww,pwop
p,f,f,h,y,d,pxfyfffcbgebkknppwolhyd,xfy,fcbg,ebkknp,pwol
p,t,f,h,s,u,pfsbtffcbhtbfswwpwophsu,fsb,fcbh,tbfsww,pwop
p,f,f,h,y,g,pxyyfffcbhebkkpbpwolhyg,xyy,fcbh,ebkkpb,pwol
p,f,f,h,y,d,pxygfffcbhebkknppwolhyd,xyg,fcbh,ebkknp,pwol
p,f,f,h,y,g,pffyfffcbgebkkbbpwolhyg,ffy,fcbg,ebkkbb,pwol
p,t,n,r,v,g,pfsptnfcbwebsswwpwtprvg,fsp,fcbw,ebssww,pwtp
p,t,f,h,v,u,pfsbtffcbptbffwwpwophvu,fsb,fcbp,tbffww,pwop
p,f,f,h,v,g,pxygfffcbgebkkbbpwolhvg,xyg,fcbg,ebkkbb,pwol
p,f,f,h,y,g,pxygfffcbhebkkpbpwolhyg,xyg,fcbh,ebkkpb,pwol
p,f,f,h,v,g,pxygfffcbpebkkbppwolhvg,xyg,fcbp,ebkkbp,pwol
p,f,f,h,y,p,pffgfffcbgebkkpnpwolhyp,ffg,fcbg,ebkkpn,pwol
p,f,f,h,v,p,pffgfffcbgebkkpppwolhvp,ffg,fcbg,ebkkpp,pwol
p,f,f,h,y,p,pxfyfffcbhebkkpppwolhyp,xfy,fcbh,ebkkpp,pwol
p,f,f,h,v,p,pffyfffcbhebkkpnpwolhvp,ffy,fcbh,ebkkpn,pwol
e,f,n,h,v,d,efyufnfcnue?sfwwpwofhvd,fyu,fcnu,e?sfww,pwof
p,f,f,h,y,g,pxfyfffcbgebkkbbpwolhyg,xfy,fcbg,ebkkbb,pwol
e,t,n,n,v,d,effetnfcbwtbssgwpwopnvd,ffe,fcbw,tbssgw,pwop
p,f,f,h,y,g,pffyfffcbgebkknppwolhyg,ffy,fcbg,ebkknp,pwol
p,f,f,h,v,g,pxfyfffcbgebkkpppwolhvg,xfy,fcbg,ebkkpp,pwol
p,f,f,w,v,l,pxynfffcnbt?kspppwoewvl,xyn,fcnb,t?kspp,pwoe
p,f,f,h,y,g,pxygfffcbgebkkbbpwolhyg,xyg,fcbg,ebkkbb,pwol
p,f,f,h,y,d,pxfyfffcbpebkkbppwolhyd,xfy,fcbp,ebkkbp,pwol
p,f,f,h,y,g,pffgfffcbpebkkpppwolhyg,ffg,fcbp,ebkkpp,pwol
p,f,f,h,v,p,pxygfffcbgebkkbbpwolhvp,xyg,fcbg,ebkkbb,pwol
p,f,f,h,y,g,pxygfffcbhebkkbbpwolhyg,xyg,fcbh,ebkkbb,pwol
p,f,f,h,y,d,pxfyfffcbhebkkbppwolhyd,xfy,fcbh,ebkkbp,pwol
p,f,f,h,y,g,pffyfffcbhebkknnpwolhyg,ffy,fcbh,ebkknn,pwol
p,f,f,h,v,p,pfygfffcbgebkknppwolhvp,fyg,fcbg,ebkknp,pwol
p,f,f,h,y,g,pfygfffcbhebkkpbpwolhyg,fyg,fcbh,ebkkpb,pwol
e,t,n,n,y,d,efyntnfcbntbsspwpwopnyd,fyn,fcbn,tbsspw,pwop
p,f,f,h,v,g,pxyyfffcbgebkknppwolhvg,xyy,fcbg,ebkknp,pwol
e,t,n,k,y,d,effetnfcbwtbsswwpwopkyd,ffe,fcbw,tbssww,pwop
p,f,f,h,y,d,pxfyfffcbhebkkbnpwolhyd,xfy,fcbh,ebkkbn,pwol
p,f,f,h,y,p,pxygfffcbhebkkpbpwolhyp,xyg,fcbh,ebkkpb,pwol
p,f,f,h,y,p,pfygfffcbhebkkpnpwolhyp,fyg,fcbh,ebkkpn,pwol
p,f,f,h,y,p,pxfyfffcbpebkkpbpwolhyp,xfy,fcbp,ebkkpb,pwol
p,f,f,h,v,d,pffgfffcbhebkknbpwolhvd,ffg,fcbh,ebkknb,pwol
p,f,f,h,v,d,pffgfffcbpebkkpbpwolhvd,ffg,fcbp,ebkkpb,pwol
p,f,f,h,y,p,pfygfffcbpebkknbpwolhyp,fyg,fcbp,ebkknb,pwol
p,f,f,h,y,g,pfygfffcbgebkkpnpwolhyg,fyg,fcbg,ebkkpn,pwol
p,f,f,h,v,d,pxfyfffcbgebkkbppwolhvd,xfy,fcbg,ebkkbp,pwol
p,f,f,h,y,p,pxyyfffcbhebkkpnpwolhyp,xyy,fcbh,ebkkpn,pwol
p,f,f,h,v,d,pffyfffcbgebkknppwolhvd,ffy,fcbg,ebkknp,pwol
p,f,f,h,y,d,pxygfffcbgebkkbppwolhyd,xyg,fcbg,ebkkbp,pwol
p,f,f,h,y,p,pffyfffcbgebkkpbpwolhyp,ffy,fcbg,ebkkpb,pwol
p,f,f,h,v,d,pfygfffcbgebkkbppwolhvd,fyg,fcbg,ebkkbp,pwol
p,f,c,k,s,d,pxfpfcfwnpebsswwpwopksd,xfp,fwnp,ebssww,pwop
p,f,f,h,v,d,pffyfffcbgebkkpbpwolhvd,ffy,fcbg,ebkkpb,pwol
p,f,f,h,v,d,pxygfffcbhebkknppwolhvd,xyg,fcbh,ebkknp,pwol
p,f,f,h,y,g,pxyyfffcbpebkkbppwolhyg,xyy,fcbp,ebkkbp,pwol
p,f,f,h,v,d,pxygfffcbhebkkpbpwolhvd,xyg,fcbh,ebkkpb,pwol
p,f,f,h,v,p,pfyyfffcbhebkknbpwolhvp,fyy,fcbh,ebkknb,pwol
p,f,f,h,y,p,pxygfffcbgebkkbppwolhyp,xyg,fcbg,ebkkbp,pwol
p,f,f,h,v,d,pxfyfffcbgebkkpnpwolhvd,xfy,fcbg,ebkkpn,pwol
p,f,f,h,v,d,pfygfffcbgebkkbbpwolhvd,fyg,fcbg,ebkkbb,pwol
p,f,f,h,v,g,pfygfffcbpebkkpbpwolhvg,fyg,fcbp,ebkkpb,pwol
p,f,f,h,y,d,pxyyfffcbpebkkpnpwolhyd,xyy,fcbp,ebkkpn,pwol
p,f,f,h,y,d,pffyfffcbhebkkpbpwolhyd,ffy,fcbh,ebkkpb,pwol
p,f,f,h,v,d,pxygfffcbgebkkpnpwolhvd,xyg,fcbg,ebkkpn,pwol
p,f,f,h,y,d,pxyyfffcbpebkkbbpwolhyd,xyy,fcbp,ebkkbb,pwol
p,f,f,h,v,d,pxygfffcbgebkkbppwolhvd,xyg,fcbg,ebkkbp,pwol
p,f,f,h,y,g,pxygfffcbgebkkbppwolhyg,xyg,fcbg,ebkkbp,pwol
p,f,f,h,v,g,pxfyfffcbgebkknbpwolhvg,xfy,fcbg,ebkknb,pwol
p,f,f,h,y,d,pxygfffcbpebkknbpwolhyd,xyg,fcbp,ebkknb,pwol
p,f,f,h,y,p,pffgfffcbgebkkpbpwolhyp,ffg,fcbg,ebkkpb,pwol
p,f,f,h,v,g,pffgfffcbpebkkbbpwolhvg,ffg,fcbp,ebkkbb,pwol
p,f,f,h,v,p,pxygfffcbhebkknnpwolhvp,xyg,fcbh,ebkknn,pwol
p,f,f,h,v,d,pxfyfffcbhebkknppwolhvd,xfy,fcbh,ebkknp,pwol
p,f,f,h,y,d,pxygfffcbgebkkpnpwolhyd,xyg,fcbg,ebkkpn,pwol
p,f,f,h,v,p,pffgfffcbpebkknbpwolhvp,ffg,fcbp,ebkknb,pwol
p,f,f,h,v,p,pxyyfffcbhebkknppwolhvp,xyy,fcbh,ebkknp,pwol
p,f,f,h,v,d,pxfyfffcbhebkkpnpwolhvd,xfy,fcbh,ebkkpn,pwol
p,f,f,h,y,d,pfygfffcbpebkknnpwolhyd,fyg,fcbp,ebkknn,pwol
p,f,f,h,v,p,pffgfffcbpebkkbppwolhvp,ffg,fcbp,ebkkbp,pwol
e,t,n,w,c,w,exsptnfcbee?sswwpwtewcw,xsp,fcbe,e?ssww,pwte
p,f,f,h,v,d,pffyfffcbpebkknppwolhvd,ffy,fcbp,ebkknp,pwol
p,f,c,k,v,d,pxspfcfwngebsswwpwopkvd,xsp,fwng,ebssww,pwop
p,f,f,h,y,g,pxfyfffcbhebkkpppwolhyg,xfy,fcbh,ebkkpp,pwol
p,f,f,h,y,p,pffgfffcbgebkkbppwolhyp,ffg,fcbg,ebkkbp,pwol
p,f,f,h,y,g,pxfyfffcbpebkknbpwolhyg,xfy,fcbp,ebkknb,pwol
e,t,n,n,y,d,effetnfcbptbsspppwopnyd,ffe,fcbp,tbsspp,pwop
p,f,f,h,v,d,pxyyfffcbgebkkbnpwolhvd,xyy,fcbg,ebkkbn,pwol
p,f,f,h,y,g,pxfyfffcbpebkkbppwolhyg,xfy,fcbp,ebkkbp,pwol
p,f,f,h,v,g,pfygfffcbhebkknppwolhvg,fyg,fcbh,ebkknp,pwol
p,f,f,h,y,g,pffyfffcbpebkkbppwolhyg,ffy,fcbp,ebkkbp,pwol
e,t,n,n,v,d,efyntnfcbntbsspwpwopnvd,fyn,fcbn,tbsspw,pwop
p,f,f,h,y,p,pxyyfffcbhebkkbbpwolhyp,xyy,fcbh,ebkkbb,pwol
p,f,f,h,v,p,pffgfffcbhebkkpbpwolhvp,ffg,fcbh,ebkkpb,pwol
p,f,f,h,v,p,pxyyfffcbhebkkpnpwolhvp,xyy,fcbh,ebkkpn,pwol
p,f,f,h,y,d,pffyfffcbhebkkpnpwolhyd,ffy,fcbh,ebkkpn,pwol
p,f,f,h,y,d,pfyyfffcbhebkknppwolhyd,fyy,fcbh,ebkknp,pwol
p,f,f,h,v,g,pfygfffcbhebkkpppwolhvg,fyg,fcbh,ebkkpp,pwol
p,f,f,h,v,g,pffgfffcbhebkkbppwolhvg,ffg,fcbh,ebkkbp,pwol
p,f,f,h,y,g,pxyyfffcbpebkkbnpwolhyg,xyy,fcbp,ebkkbn,pwol
p,f,f,h,y,p,pfygfffcbgebkknnpwolhyp,fyg,fcbg,ebkknn,pwol
p,f,f,h,y,g,pxyyfffcbgebkknnpwolhyg,xyy,fcbg,ebkknn,pwol
e,t,n,n,y,d,effgtnfcbutbsswwpwopnyd,ffg,fcbu,tbssww,pwop
p,t,f,h,s,g,pxsgtffcbhtbfswwpwophsg,xsg,fcbh,tbfsww,pwop
p,f,f,w,v,p,pxynfffcnbt?skpwpwoewvp,xyn,fcnb,t?skpw,pwoe
p,t,f,h,v,g,pfsgtffcbptbsfwwpwophvg,fsg,fcbp,tbsfww,pwop
p,f,f,h,y,g,pfygfffcbgebkkbnpwolhyg,fyg,fcbg,ebkkbn,pwol
p,f,f,h,v,g,pfyyfffcbgebkkpppwolhvg,fyy,fcbg,ebkkpp,pwol
p,f,f,h,v,d,pfygfffcbpebkkbppwolhvd,fyg,fcbp,ebkkbp,pwol
e,t,n,w,c,w,efyetnfcbee?sswepwtewcw,fye,fcbe,e?sswe,pwte
p,f,f,h,v,p,pfygfffcbpebkknnpwolhvp,fyg,fcbp,ebkknn,pwol
p,f,f,h,v,g,pxfyfffcbhebkknnpwolhvg,xfy,fcbh,ebkknn,pwol
p,f,f,h,y,d,pffgfffcbgebkkbbpwolhyd,ffg,fcbg,ebkkbb,pwol
p,f,f,h,y,d,pxyyfffcbpebkkpbpwolhyd,xyy,fcbp,ebkkpb,pwol
p,f,f,h,y,g,pffyfffcbpebkknbpwolhyg,ffy,fcbp,ebkknb,pwol
e,t,n,w,c,w,efyntnfcbee?sseepwtewcw,fyn,fcbe,e?ssee,pwte
p,f,f,h,v,g,pfygfffcbpebkkpnpwolhvg,fyg,fcbp,ebkkpn,pwol
p,f,n,w,v,d,pkfnfnfcnwe?kywnpwoewvd,kfn,fcnw,e?kywn,pwoe
p,f,f,h,v,d,pffgfffcbgebkkbppwolhvd,ffg,fcbg,ebkkbp,pwol
p,f,f,h,v,p,pffyfffcbhebkknbpwolhvp,ffy,fcbh,ebkknb,pwol
p,f,s,w,v,p,pxynfsfcnbt?skwppwoewvp,xyn,fcnb,t?skwp,pwoe
p,f,f,h,v,d,pffgfffcbhebkkpppwolhvd,ffg,fcbh,ebkkpp,pwol
p,f,f,h,y,p,pffgfffcbgebkkbbpwolhyp,ffg,fcbg,ebkkbb,pwol
p,t,f,h,v,g,pfswtffcbwtbffwwpwophvg,fsw,fcbw,tbffww,pwop
p,f,f,h,v,d,pffyfffcbgebkkbnpwolhvd,ffy,fcbg,ebkkbn,pwol
p,f,f,h,y,g,pxygfffcbhebkkpnpwolhyg,xyg,fcbh,ebkkpn,pwol
p,f,f,h,y,g,pxfyfffcbhebkknppwolhyg,xfy,fcbh,ebkknp,pwol
e,t,n,w,c,w,exyetnfcbwe?sseepwtewcw,xye,fcbw,e?ssee,pwte
p,f,f,h,v,d,pfyyfffcbgebkknppwolhvd,fyy,fcbg,ebkknp,pwol
p,f,n,w,v,d,pbfyfnfcnwe?kywnpwoewvd,bfy,fcnw,e?kywn,pwoe
p,f,f,h,v,d,pfyyfffcbpebkknnpwolhvd,fyy,fcbp,ebkknn,pwol
p,t,f,h,s,u,pxsgtffcbptbffwwpwophsu,xsg,fcbp,tbffww,pwop
p,f,f,h,v,d,pfyyfffcbhebkkpppwolhvd,fyy,fcbh,ebkkpp,pwol
p,f,f,h,v,g,pffyfffcbpebkkpbpwolhvg,ffy,fcbp,ebkkpb,pwol
e,t,n,w,c,w,ekyetnfcbee?sswwpwtewcw,kye,fcbe,e?ssww,pwte
p,f,f,h,v,p,pffyfffcbpebkkbppwolhvp,ffy,fcbp,ebkkbp,pwol
p,f,f,h,v,p,pffyfffcbgebkkpnpwolhvp,ffy,fcbg,ebkkpn,pwol
e,f,n,w,v,l,ekynfnfwnwebfswnpwoewvl,kyn,fwnw,ebfswn,pwoe
p,f,c,n,v,d,pxswfcfcnpebsswwpwopnvd,xsw,fcnp,ebssww,pwop
p,f,f,h,y,g,pxfyfffcbgebkkbnpwolhyg,xfy,fcbg,ebkkbn,pwol
p,f,f,h,v,p,pxfyfffcbgebkknbpwolhvp,xfy,fcbg,ebkknb,pwol
p,f,f,h,y,d,pxfyfffcbgebkkbnpwolhyd,xfy,fcbg,ebkkbn,pwol
p,f,f,h,v,p,pfyyfffcbpebkknbpwolhvp,fyy,fcbp,ebkknb,pwol
p,t,n,r,v,g,pbsbtnfcbgebsswwpwtprvg,bsb,fcbg,ebssww,pwtp
p,t,f,h,v,g,pxswtffcbhtbffwwpwophvg,xsw,fcbh,tbffww,pwop
e,t,n,n,y,d,efyetnfcbntbsswppwopnyd,fye,fcbn,tbsswp,pwop
p,t,n,r,v,m,pbswtnfcbgebsswwpwtprvm,bsw,fcbg,ebssww,pwtp
e,t,n,w,c,w,efyptnfcbwe?sseepwtewcw,fyp,fcbw,e?ssee,pwte
p,t,f,h,v,g,pxswtffcbptbffwwpwophvg,xsw,fcbp,tbffww,pwop
e,t,n,w,c,w,ekyntnfcbwe?sswwpwtewcw,kyn,fcbw,e?ssww,pwte
p,f,f,h,y,p,pxyyfffcbhebkknbpwolhyp,xyy,fcbh,ebkknb,pwol
p,t,f,h,v,u,pfsbtffcbhtbfswwpwophvu,fsb,fcbh,tbfsww,pwop
p,f,f,h,v,d,pfygfffcbhebkknnpwolhvd,fyg,fcbh,ebkknn,pwol
p,f,f,h,v,d,pxyyfffcbhebkkbnpwolhvd,xyy,fcbh,ebkkbn,pwol
p,f,f,h,v,d,pxygfffcbpebkknbpwolhvd,xyg,fcbp,ebkknb,pwol
p,f,f,h,y,p,pxfyfffcbgebkknppwolhyp,xfy,fcbg,ebkknp,pwol
p,f,f,h,v,d,pxyyfffcbhebkkpbpwolhvd,xyy,fcbh,ebkkpb,pwol
p,f,f,h,y,d,pxyyfffcbhebkkpnpwolhyd,xyy,fcbh,ebkkpn,pwol
p,f,f,h,y,p,pxfyfffcbgebkkbnpwolhyp,xfy,fcbg,ebkkbn,pwol
p,f,f,h,y,p,pxygfffcbgebkkbbpwolhyp,xyg,fcbg,ebkkbb,pwol
p,f,f,h,v,p,pffgfffcbpebkknnpwolhvp,ffg,fcbp,ebkknn,pwol
e,t,n,w,c,w,eksetnfcbwe?ssewpwtewcw,kse,fcbw,e?ssew,pwte
e,t,n,w,c,w,efyntnfcbee?ssewpwtewcw,fyn,fcbe,e?ssew,pwte
e,t,n,w,c,w,efsbtnfcbwe?ssewpwtewcw,fsb,fcbw,e?ssew,pwte
p,f,f,h,v,d,pxyyfffcbgebkkbbpwolhvd,xyy,fcbg,ebkkbb,pwol
e,t,n,n,v,d,effgtnfcbutbsspppwopnvd,ffg,fcbu,tbsspp,pwop
p,f,f,h,y,p,pffyfffcbpebkknnpwolhyp,ffy,fcbp,ebkknn,pwol
p,f,f,h,y,g,pfygfffcbhebkkpppwolhyg,fyg,fcbh,ebkkpp,pwol
p,t,f,h,v,g,pxsgtffcbptbffwwpwophvg,xsg,fcbp,tbffww,pwop
p,f,f,h,v,p,pffgfffcbpebkkpppwolhvp,ffg,fcbp,ebkkpp,pwol
p,f,f,h,y,d,pxfyfffcbhebkkpbpwolhyd,xfy,fcbh,ebkkpb,pwol
p,f,f,h,v,g,pffyfffcbpebkknppwolhvg,ffy,fcbp,ebkknp,pwol
p,f,f,w,v,l,pxynfffcnbt?kkwwpwoewvl,xyn,fcnb,t?kkww,pwoe
p,f,f,h,v,p,pffgfffcbhebkkbnpwolhvp,ffg,fcbh,ebkkbn,pwol
e,t,n,w,c,w,efyntnfcbee?sswwpwtewcw,fyn,fcbe,e?ssww,pwte
e,t,n,k,v,d,efyetnfcbptbssgppwopkvd,fye,fcbp,tbssgp,pwop
p,f,f,h,y,g,pfygfffcbgebkkpbpwolhyg,fyg,fcbg,ebkkpb,pwol
p,f,f,h,v,p,pxyyfffcbhebkkpppwolhvp,xyy,fcbh,ebkkpp,pwol
p,f,f,h,y,d,pffgfffcbpebkknnpwolhyd,ffg,fcbp,ebkknn,pwol
e,t,n,n,v,d,effetnfcbntbsspwpwopnvd,ffe,fcbn,tbsspw,pwop
p,f,f,h,v,p,pxyyfffcbhebkkpbpwolhvp,xyy,fcbh,ebkkpb,pwol
p,f,f,h,y,p,pffyfffcbpebkkbbpwolhyp,ffy,fcbp,ebkkbb,pwol
p,f,f,h,v,p,pffgfffcbpebkkpnpwolhvp,ffg,fcbp,ebkkpn,pwol
p,f,f,h,y,d,pfyyfffcbgebkknbpwolhyd,fyy,fcbg,ebkknb,pwol
p,f,f,h,v,d,pxygfffcbhebkkbbpwolhvd,xyg,fcbh,ebkkbb,pwol
p,t,n,r,v,m,pbywtnfcbwebsswwpwtprvm,byw,fcbw,ebssww,pwtp
p,f,f,h,y,p,pffyfffcbpebkkpppwolhyp,ffy,fcbp,ebkkpp,pwol
p,f,f,w,v,d,pxynfffcnbt?kspwpwoewvd,xyn,fcnb,t?kspw,pwoe
p,f,f,h,y,g,pffgfffcbgebkkpppwolhyg,ffg,fcbg,ebkkpp,pwol
p,f,f,h,v,g,pxyyfffcbgebkknnpwolhvg,xyy,fcbg,ebkknn,pwol
p,f,f,h,y,p,pfyyfffcbgebkknnpwolhyp,fyy,fcbg,ebkknn,pwol
e,t,n,w,c,w,efyptnfcbee?sseepwtewcw,fyp,fcbe,e?ssee,pwte
p,t,f,h,s,g,pxswtffcbhtbsswwpwophsg,xsw,fcbh,tbssww,pwop
p,f,f,h,y,g,pfygfffcbhebkknppwolhyg,fyg,fcbh,ebkknp,pwol
p,f,f,h,v,p,pxygfffcbhebkkbbpwolhvp,xyg,fcbh,ebkkbb,pwol
p,f,f,h,v,g,pxfyfffcbpebkknppwolhvg,xfy,fcbp,ebkknp,pwol
p,t,f,h,s,u,pfsbtffcbwtbfswwpwophsu,fsb,fcbw,tbfsww,pwop
p,f,c,k,v,d,pxfgfcfcngebsswwpwopkvd,xfg,fcng,ebssww,pwop
p,f,f,h,y,p,pxfyfffcbgebkknnpwolhyp,xfy,fcbg,ebkknn,pwol
p,f,f,h,y,g,pfygfffcbpebkkbppwolhyg,fyg,fcbp,ebkkbp,pwol
p,f,f,h,y,p,pfyyfffcbhebkknnpwolhyp,fyy,fcbh,ebkknn,pwol
e,f,n,h,y,d,exyrfnfcnpe?sfwwpwofhyd,xyr,fcnp,e?sfww,pwof
e,f,n,h,v,d,efywfnfcnhe?sfwwpwofhvd,fyw,fcnh,e?sfww,pwof
p,f,f,h,v,d,pxfyfffcbhebkknbpwolhvd,xfy,fcbh,ebkknb,pwol
p,f,f,h,y,p,pfyyfffcbhebkkbnpwolhyp,fyy,fcbh,ebkkbn,pwol
p,f,f,h,y,g,pfyyfffcbpebkknppwolhyg,fyy,fcbp,ebkknp,pwol
p,f,y,w,v,p,pxyefyfcnbt?kkpwpwoewvp,xye,fcnb,t?kkpw,pwoe
p,f,y,w,v,l,pxyefyfcnbt?kkpwpwoewvl,xye,fcnb,t?kkpw,pwoe
p,f,f,h,y,d,pxygfffcbhebkkbbpwolhyd,xyg,fcbh,ebkkbb,pwol
p,f,f,h,v,g,pxyyfffcbgebkknbpwolhvg,xyy,fcbg,ebkknb,pwol
p,f,f,h,y,d,pffgfffcbhebkkbnpwolhyd,ffg,fcbh,ebkkbn,pwol
p,f,f,h,y,g,pxygfffcbgebkknbpwolhyg,xyg,fcbg,ebkknb,pwol
p,f,f,h,v,d,pxyyfffcbgebkkpppwolhvd,xyy,fcbg,ebkkpp,pwol
p,f,f,h,y,p,pffyfffcbhebkknbpwolhyp,ffy,fcbh,ebkknb,pwol
e,t,n,w,c,w,efsetnfcbwe?sswepwtewcw,fse,fcbw,e?sswe,pwte
p,f,f,h,y,p,pffyfffcbhebkkbnpwolhyp,ffy,fcbh,ebkkbn,pwol
p,f,f,h,y,p,pxyyfffcbhebkkpppwolhyp,xyy,fcbh,ebkkpp,pwol
p,t,f,h,s,g,pfsgtffcbptbfswwpwophsg,fsg,fcbp,tbfsww,pwop
p,f,f,h,v,g,pffyfffcbpebkkbppwolhvg,ffy,fcbp,ebkkbp,pwol
p,f,f,h,y,d,pxyyfffcbhebkknnpwolhyd,xyy,fcbh,ebkknn,pwol
p,f,f,h,y,p,pxfyfffcbpebkknbpwolhyp,xfy,fcbp,ebkknb,pwol
p,t,f,h,v,u,pxsgtffcbhtbffwwpwophvu,xsg,fcbh,tbffww,pwop
p,f,f,h,y,g,pfygfffcbpebkkpppwolhyg,fyg,fcbp,ebkkpp,pwol
p,f,f,h,v,g,pffgfffcbhebkkpnpwolhvg,ffg,fcbh,ebkkpn,pwol
p,f,c,k,v,d,pxswfcfcnnebsswwpwopkvd,xsw,fcnn,ebssww,pwop
p,f,f,h,y,p,pfygfffcbpebkkbbpwolhyp,fyg,fcbp,ebkkbb,pwol
e,t,n,n,y,d,efyetnfcbutbsspwpwopnyd,fye,fcbu,tbsspw,pwop
p,f,f,h,y,g,pxfyfffcbgebkkpppwolhyg,xfy,fcbg,ebkkpp,pwol
p,f,f,h,y,p,pxyyfffcbpebkknppwolhyp,xyy,fcbp,ebkknp,pwol
e,t,n,w,c,w,eksbtnfcbee?sswwpwtewcw,ksb,fcbe,e?ssww,pwte
p,f,f,h,v,g,pffyfffcbhebkkbppwolhvg,ffy,fcbh,ebkkbp,pwol
p,f,f,h,v,d,pffyfffcbgebkkpppwolhvd,ffy,fcbg,ebkkpp,pwol
p,f,f,h,y,g,pxyyfffcbgebkkbbpwolhyg,xyy,fcbg,ebkkbb,pwol
e,f,n,w,v,l,exfnfnfwnwebsfwnpwoewvl,xfn,fwnw,ebsfwn,pwoe
e,t,n,w,c,w,exyetnfcbee?sseepwtewcw,xye,fcbe,e?ssee,pwte
p,f,f,h,v,p,pxygfffcbgebkkpnpwolhvp,xyg,fcbg,ebkkpn,pwol
p,f,f,h,v,g,pxfyfffcbgebkkpbpwolhvg,xfy,fcbg,ebkkpb,pwol
p,t,f,h,v,g,pfsgtffcbhtbffwwpwophvg,fsg,fcbh,tbffww,pwop
p,f,f,h,y,g,pxyyfffcbgebkkpbpwolhyg,xyy,fcbg,ebkkpb,pwol
