gill-attachment,gill-spacing,gill-size,gill-color,gillID
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,p,fwbp
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,p,fwbp
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,p,fwbp
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,n,acbn
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,p,fwbp
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,p,fwbp
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,o,acbo
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,w,acbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,g,fwbg
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,w,fwbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,p,fwbp
a,c,b,y,acby
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,g,fwbg
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,w,fwbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,n,acbn
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,b,w,fcbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,g,fwbg
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,w,fwbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,n,acbn
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,b,w,fcbw
a,c,b,n,acbn
f,w,b,w,fwbw
f,w,b,g,fwbg
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,o,acbo
f,c,n,b,fcnb
f,w,n,y,fwny
f,c,n,b,fcnb
f,w,b,g,fwbg
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,w,fwbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,p,fwbp
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,o,acbo
f,c,b,w,fcbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,w,fwbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,p,fwbp
f,w,b,p,fwbp
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,b,w,fcbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,w,acbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,w,fwbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,g,fwbg
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,b,w,fcbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,b,w,fcbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,w,fwbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,b,w,fcbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,n,acbn
f,w,b,p,fwbp
f,c,b,y,fcby
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,y,acby
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,p,fwbp
f,w,b,w,fwbw
a,c,b,y,acby
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,w,fwbw
f,w,b,g,fwbg
f,w,b,p,fwbp
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,w,fwbw
f,w,b,g,fwbg
f,c,n,b,fcnb
f,w,b,g,fwbg
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,p,fwbp
f,w,b,w,fwbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,g,fwbg
f,w,b,g,fwbg
f,c,n,b,fcnb
f,c,b,w,fcbw
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,y,acby
a,c,b,n,acbn
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,g,fwbg
a,c,b,o,acbo
f,c,b,w,fcbw
f,w,b,g,fwbg
a,c,b,n,acbn
a,c,b,y,acby
f,c,n,b,fcnb
f,w,b,p,fwbp
f,w,b,g,fwbg
a,c,b,o,acbo
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,p,fwbp
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,w,fwbw
a,c,b,y,acby
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,o,acbo
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,b,w,fcbw
f,c,n,b,fcnb
a,c,b,w,acbw
f,c,n,b,fcnb
f,w,b,g,fwbg
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,b,w,fcbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,y,acby
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,w,fwbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,g,fwbg
a,c,b,n,acbn
f,c,b,w,fcbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,g,fwbg
f,c,n,b,fcnb
a,c,b,y,acby
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,p,fwbp
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,w,fwbw
a,c,b,w,acbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,b,w,fcbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,w,fwbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,w,fwbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,n,acbn
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,o,acbo
f,w,b,p,fwbp
a,c,b,n,acbn
f,w,b,p,fwbp
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,p,fwbp
f,c,n,b,fcnb
f,w,b,p,fwbp
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,b,w,fcbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,w,fwbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,g,fwbg
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,w,fwbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,b,y,fcby
f,w,b,g,fwbg
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,p,fwbp
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,y,acby
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,n,acbn
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,b,w,fcbw
a,c,b,n,acbn
f,w,b,g,fwbg
f,c,n,b,fcnb
f,w,b,w,fwbw
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,o,acbo
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,b,w,fcbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,w,fwbw
f,c,n,b,fcnb
f,w,b,p,fwbp
f,c,n,b,fcnb
f,w,b,p,fwbp
a,c,b,y,acby
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,g,fwbg
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,g,fwbg
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,g,fwbg
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,w,fwbw
a,c,b,y,acby
f,w,b,g,fwbg
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,p,fwbp
f,c,n,b,fcnb
a,c,b,n,acbn
f,w,b,w,fwbw
f,c,b,y,fcby
f,w,b,g,fwbg
f,c,n,b,fcnb
a,c,b,o,acbo
f,w,b,w,fwbw
a,c,b,n,acbn
f,w,b,p,fwbp
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,n,acbn
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,y,acby
f,w,b,w,fwbw
a,c,b,o,acbo
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,n,acbn
f,c,n,b,fcnb
a,c,b,o,acbo
f,c,n,b,fcnb
f,w,b,p,fwbp
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,g,fwbg
f,c,n,b,fcnb
f,w,b,w,fwbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,p,fwbp
f,c,n,b,fcnb
a,c,b,w,acbw
f,w,b,w,fwbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,g,fwbg
f,w,b,p,fwbp
f,c,n,b,fcnb
f,w,b,g,fwbg
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,w,fwbw
f,c,n,b,fcnb
f,w,b,w,fwbw
f,c,n,b,fcnb
f,w,b,w,fwbw
a,c,b,n,acbn
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,w,fwbw
a,c,b,y,acby
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,o,acbo
f,c,n,b,fcnb
f,c,b,w,fcbw
f,w,b,w,fwbw
f,c,n,b,fcnb
f,w,n,y,fwny
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,o,acbo
f,c,b,w,fcbw
f,w,b,p,fwbp
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,w,fwbw
a,c,b,n,acbn
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,g,fwbg
f,c,n,b,fcnb
f,w,b,g,fwbg
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,p,fwbp
f,w,b,g,fwbg
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,p,fwbp
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,b,y,fcby
f,c,n,b,fcnb
a,c,b,o,acbo
f,c,n,b,fcnb
a,c,b,y,acby
f,w,b,g,fwbg
f,w,b,p,fwbp
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,g,fwbg
f,w,b,p,fwbp
f,c,b,w,fcbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,b,y,fcby
f,c,n,b,fcnb
f,w,b,g,fwbg
f,c,n,b,fcnb
f,w,b,p,fwbp
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,p,fwbp
f,w,b,p,fwbp
f,c,n,b,fcnb
a,c,b,n,acbn
f,c,b,w,fcbw
f,w,b,g,fwbg
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,p,fwbp
f,w,b,p,fwbp
f,c,b,w,fcbw
f,w,b,w,fwbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,o,acbo
f,w,n,w,fwnw
a,c,b,w,acbw
f,c,n,b,fcnb
f,c,b,w,fcbw
f,c,n,b,fcnb
f,w,b,g,fwbg
f,w,b,p,fwbp
f,c,n,b,fcnb
a,c,b,o,acbo
a,c,b,o,acbo
f,c,b,w,fcbw
f,w,b,g,fwbg
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,w,fwbw
f,c,b,y,fcby
f,c,n,b,fcnb
a,c,b,o,acbo
f,c,n,b,fcnb
f,w,b,w,fwbw
f,w,b,p,fwbp
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,p,fwbp
f,c,n,b,fcnb
f,w,b,g,fwbg
f,w,n,y,fwny
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,g,fwbg
a,c,b,n,acbn
f,c,n,b,fcnb
a,c,b,o,acbo
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,p,fwbp
a,c,b,n,acbn
a,c,b,y,acby
f,c,n,b,fcnb
f,c,b,w,fcbw
f,w,b,w,fwbw
f,c,n,b,fcnb
f,w,b,p,fwbp
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,b,w,fcbw
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,y,acby
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,n,acbn
f,c,n,b,fcnb
f,w,b,p,fwbp
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,n,acbn
f,c,n,b,fcnb
f,w,b,p,fwbp
a,c,b,n,acbn
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,b,w,fcbw
f,w,b,g,fwbg
f,w,b,w,fwbw
a,c,b,n,acbn
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,b,w,fcbw
f,w,b,p,fwbp
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,y,acby
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,n,acbn
f,w,b,g,fwbg
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,w,fwbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,o,acbo
f,w,b,g,fwbg
a,c,b,w,acbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,w,fwbw
a,c,b,y,acby
f,c,b,w,fcbw
f,c,n,b,fcnb
f,w,n,y,fwny
f,c,n,b,fcnb
a,c,b,y,acby
f,w,b,p,fwbp
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,n,acbn
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,p,fwbp
f,w,b,g,fwbg
f,w,b,w,fwbw
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,o,acbo
f,c,n,b,fcnb
f,c,n,b,fcnb
f,w,b,g,fwbg
f,w,b,p,fwbp
f,c,n,b,fcnb
a,c,b,n,acbn
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
f,c,n,b,fcnb
a,c,b,y,acby
a,c,b,o,acbo
f,w,b,g,fwbg
f,c,n,b,fcnb
a,c,b,n,acbn
f,c,n,b,fcnb
f,w,b,g,fwbg
f,w,b,p,fwbp
f,c,n,b,fcnb
a,c,b,n,acbn
f,w,b,p,fwbp
f,c,b,w,fcbw
